"ID","time_car","cost_car","time_bus","cost_bus","access_bus","time_air","cost_air","access_air","service_air","time_rail","cost_rail","access_rail","service_rail","choice"
1162,300,40,300,30,5,50,65,50,"no-frills",170,65,25,"wifi","car"
1163,390,40,390,30,10,50,50,55,"food",170,35,5,"wifi","air"
1164,390,30,420,20,15,50,80,55,"wifi",140,55,5,"no-frills","car"
1165,250,50,420,15,25,90,65,45,"no-frills",120,75,5,"food","air"
1166,300,30,390,20,5,70,110,40,"no-frills",155,75,25,"wifi","car"
1167,250,40,330,35,10,90,80,40,"no-frills",170,35,25,"wifi","rail"
1168,275,45,300,30,25,50,95,45,"food",170,35,10,"wifi","rail"
1169,275,50,300,35,5,60,110,40,"wifi",120,75,15,"food","car"
1170,250,45,330,20,10,70,80,45,"no-frills",170,45,20,"wifi","car"
1171,390,35,420,15,10,50,95,55,"food",140,55,10,"no-frills","car"
1172,345,35,360,30,5,70,110,40,"no-frills",140,45,25,"food","car"
1173,345,45,390,25,25,80,65,55,"food",120,35,5,"no-frills","rail"
1174,250,50,390,20,15,60,80,55,"no-frills",130,75,15,"food","car"
1175,390,30,390,35,5,70,110,35,"wifi",170,35,25,"food","rail"
1176,300,45,420,25,15,80,50,50,"no-frills",140,55,10,"food","air"
1177,250,45,300,25,5,70,80,35,"food",170,35,25,"wifi","car"
1178,275,50,390,25,20,70,80,40,"no-frills",140,35,15,"food","rail"
1179,390,40,390,25,5,60,110,50,"wifi",130,75,15,"no-frills","air"
1180,390,40,390,20,5,60,110,45,"no-frills",120,75,20,"food","rail"
1181,300,40,360,25,15,80,50,55,"wifi",170,35,5,"food","rail"
1182,345,30,345,35,15,70,95,40,"no-frills",155,55,20,"food","rail"
1183,275,40,300,30,5,70,65,45,"no-frills",170,35,25,"food","car"
1184,300,50,330,30,15,50,65,55,"food",130,75,5,"wifi","air"
1185,250,30,360,30,25,60,95,45,"no-frills",170,55,20,"food","car"
1186,345,35,390,25,25,50,50,55,"food",170,45,5,"wifi","air"
1187,275,50,330,30,20,80,65,35,"wifi",155,55,20,"no-frills","car"
1188,345,30,390,15,5,70,95,45,"no-frills",140,65,20,"food","rail"
1189,250,50,330,30,25,60,110,45,"food",120,75,10,"wifi","car"
1190,300,35,420,20,15,90,65,35,"food",170,35,25,"wifi","rail"
1191,250,30,330,35,25,90,80,35,"wifi",140,65,15,"no-frills","rail"
1192,300,35,360,25,25,70,80,45,"no-frills",155,35,15,"wifi","rail"
1193,300,35,390,25,15,80,65,45,"no-frills",155,45,15,"food","air"
1194,250,50,420,20,15,60,95,45,"no-frills",140,75,10,"food","air"
1195,275,35,390,15,5,70,95,35,"wifi",140,65,20,"food","air"
1196,390,35,390,35,25,70,110,45,"food",130,35,10,"no-frills","rail"
1197,300,45,330,35,25,90,50,55,"food",120,65,5,"no-frills","rail"
1198,300,40,330,25,15,80,50,50,"no-frills",155,35,5,"wifi","air"
1199,390,30,390,35,5,90,80,45,"food",120,55,15,"no-frills","air"
1200,275,40,300,35,10,80,80,40,"no-frills",170,55,25,"wifi","air"
1201,345,35,345,35,25,70,50,55,"food",170,45,5,"wifi","air"
1202,275,50,390,25,15,60,65,50,"food",155,55,15,"wifi","rail"
1203,250,50,300,35,5,50,95,50,"wifi",120,65,10,"no-frills","air"
1204,345,40,345,30,20,60,65,55,"no-frills",155,45,5,"wifi","rail"
1205,275,45,330,15,5,70,110,40,"wifi",170,55,25,"food","bus"
1206,275,45,390,15,25,70,80,55,"no-frills",155,35,5,"no-frills","rail"
1207,300,45,300,15,10,60,110,40,"wifi",155,65,20,"no-frills","rail"
1208,390,35,390,35,10,60,95,45,"wifi",155,65,15,"food","air"
1209,275,40,360,30,20,50,80,50,"no-frills",155,55,5,"food","rail"
1210,250,50,360,25,15,60,110,45,"food",120,65,20,"wifi","car"
1211,250,45,390,20,25,90,50,35,"wifi",170,35,15,"food","air"
1212,275,40,360,30,10,70,65,50,"wifi",170,35,15,"food","rail"
1213,390,30,390,25,25,90,65,35,"food",120,65,15,"no-frills","rail"
1214,275,50,330,25,25,70,80,50,"no-frills",120,55,5,"food","rail"
1215,390,35,420,15,25,60,110,35,"wifi",130,55,15,"no-frills","rail"
1216,300,45,390,25,10,50,50,55,"wifi",170,45,5,"no-frills","air"
1217,345,30,345,35,5,50,110,45,"wifi",140,65,15,"no-frills","rail"
1218,250,40,300,30,15,80,80,40,"no-frills",140,75,20,"wifi","car"
1219,275,50,360,25,10,70,65,50,"no-frills",120,65,10,"wifi","rail"
1220,300,30,330,35,15,70,95,50,"no-frills",140,75,25,"wifi","rail"
1221,390,30,390,30,10,80,80,35,"no-frills",130,65,25,"food","rail"
1222,300,40,390,15,5,70,95,50,"wifi",130,75,10,"food","air"
1223,300,45,390,25,20,70,95,50,"food",120,35,10,"wifi","rail"
1224,275,30,420,20,20,80,95,35,"food",170,35,25,"wifi","rail"
1225,300,40,420,20,5,50,110,50,"wifi",155,65,20,"no-frills","rail"
1226,345,35,420,20,25,60,110,45,"wifi",170,35,15,"no-frills","rail"
1227,250,40,360,30,25,60,95,45,"no-frills",170,45,10,"wifi","rail"
1228,345,35,390,15,10,90,65,50,"food",155,35,10,"no-frills","car"
1229,390,35,390,15,5,50,95,40,"wifi",170,35,25,"food","rail"
1230,250,45,420,15,20,90,50,35,"food",140,65,25,"wifi","air"
1231,250,40,390,20,15,90,65,35,"food",170,35,25,"wifi","rail"
1232,300,40,300,30,5,50,65,50,"no-frills",170,65,25,"wifi","air"
1233,390,30,390,15,10,70,95,45,"wifi",130,75,15,"food","air"
1234,345,45,345,35,25,60,95,50,"food",120,45,5,"no-frills","rail"
1235,250,45,390,20,20,90,50,50,"no-frills",120,75,5,"wifi","car"
1236,300,45,420,15,10,50,110,45,"wifi",130,75,15,"food","rail"
1237,390,30,420,15,20,90,65,35,"food",130,65,20,"no-frills","air"
1238,250,45,390,15,10,80,65,50,"food",155,45,20,"no-frills","car"
1239,250,45,330,30,10,80,50,45,"no-frills",155,65,15,"food","air"
1240,275,50,420,20,15,50,80,50,"no-frills",155,35,10,"food","rail"
1241,345,50,360,30,20,50,80,55,"wifi",155,45,5,"food","rail"
1242,390,35,390,35,25,50,95,35,"no-frills",120,75,15,"wifi","rail"
1243,300,30,390,15,5,80,95,45,"food",155,45,25,"no-frills","rail"
1244,300,35,330,30,15,90,65,35,"food",155,45,20,"no-frills","air"
1245,250,50,360,30,25,90,65,35,"food",120,55,25,"wifi","air"
1246,390,35,390,35,20,70,95,45,"no-frills",120,55,10,"no-frills","car"
1247,300,40,330,25,15,70,80,35,"food",170,35,25,"wifi","car"
1248,345,40,345,30,15,90,50,35,"wifi",130,55,20,"food","car"
1249,390,35,390,35,5,70,95,45,"food",140,45,20,"no-frills","car"
1250,345,35,390,20,25,80,50,55,"food",130,65,5,"wifi","air"
1251,275,40,360,25,25,80,80,40,"wifi",140,55,20,"no-frills","car"
1252,275,45,420,20,15,80,80,40,"wifi",130,35,15,"food","rail"
1253,390,30,420,20,20,50,65,55,"no-frills",130,75,10,"wifi","car"
1254,300,35,300,30,20,80,95,35,"food",140,45,20,"wifi","rail"
1255,390,30,390,20,10,50,65,50,"wifi",130,75,10,"no-frills","rail"
1256,390,35,390,15,5,50,110,50,"food",140,75,20,"no-frills","car"
1257,275,50,360,15,5,80,110,35,"wifi",155,35,20,"no-frills","rail"
1258,300,40,390,20,20,50,65,55,"wifi",170,45,5,"no-frills","car"
1259,345,45,345,25,20,70,110,35,"food",130,45,10,"no-frills","rail"
1260,275,50,420,15,5,50,50,55,"no-frills",120,75,5,"food","car"
1261,250,30,330,35,25,90,80,35,"wifi",140,65,15,"no-frills","air"
1262,300,35,360,25,25,70,80,45,"no-frills",155,35,15,"wifi","rail"
1263,300,35,390,25,15,80,65,45,"no-frills",155,45,15,"food","rail"
1264,250,50,420,20,15,60,95,45,"no-frills",140,75,10,"food","rail"
1265,390,30,420,20,20,50,80,35,"wifi",130,65,25,"no-frills","air"
1266,390,35,390,35,25,70,110,45,"food",130,35,10,"no-frills","rail"
1267,300,45,330,35,25,90,50,55,"food",120,65,5,"no-frills","car"
1268,300,40,330,25,15,80,50,50,"no-frills",155,35,5,"wifi","rail"
1269,390,30,390,35,5,90,80,45,"food",120,55,15,"no-frills","car"
1270,275,40,300,35,10,80,80,40,"no-frills",170,55,25,"wifi","rail"
1271,345,35,345,35,25,70,50,55,"food",170,45,5,"wifi","rail"
1272,345,35,360,35,15,50,80,40,"food",120,75,10,"wifi","rail"
1273,250,50,300,35,5,50,95,50,"wifi",120,65,10,"no-frills","car"
1274,345,40,345,30,20,60,65,55,"no-frills",155,45,5,"wifi","rail"
1275,390,35,390,35,20,90,50,35,"no-frills",130,75,25,"wifi","air"
1276,300,30,300,35,10,80,110,40,"food",170,55,25,"wifi","car"
1277,345,45,345,25,10,90,50,55,"wifi",130,35,5,"food","rail"
1278,390,35,390,35,5,50,80,55,"wifi",155,55,15,"no-frills","rail"
1279,300,45,330,35,20,80,95,45,"no-frills",120,55,5,"food","car"
1280,345,30,420,15,15,60,65,55,"no-frills",170,45,10,"wifi","car"
1281,345,30,420,20,15,80,80,50,"no-frills",120,75,10,"wifi","rail"
1282,275,35,360,30,15,90,80,35,"wifi",170,35,20,"food","rail"
1283,275,50,420,25,20,70,95,50,"no-frills",120,45,15,"food","rail"
1284,275,50,360,30,15,80,95,35,"no-frills",120,45,20,"wifi","rail"
1285,300,45,300,30,10,80,50,55,"wifi",170,35,5,"food","air"
1286,275,50,360,15,20,50,110,45,"wifi",130,65,15,"food","car"
1287,250,50,420,20,20,60,65,50,"no-frills",130,65,10,"wifi","rail"
1288,390,35,420,20,5,60,50,55,"food",140,55,5,"no-frills","air"
1289,300,40,330,25,15,70,80,35,"food",170,35,25,"wifi","rail"
1290,345,40,345,30,15,90,50,35,"wifi",130,55,20,"food","air"
1291,390,35,390,35,5,70,95,45,"food",140,45,20,"no-frills","rail"
1292,345,35,390,20,25,80,50,55,"food",130,65,5,"wifi","rail"
1293,275,40,360,25,25,80,80,40,"wifi",140,55,20,"no-frills","rail"
1294,250,50,420,20,20,60,110,35,"food",140,55,25,"no-frills","rail"
1295,390,30,420,20,20,50,65,55,"no-frills",130,75,10,"wifi","air"
1296,250,35,420,20,15,80,80,45,"no-frills",155,55,20,"wifi","rail"
1297,300,35,300,30,20,80,95,35,"food",140,45,20,"wifi","rail"
1298,390,30,390,20,10,50,65,50,"wifi",130,75,10,"no-frills","air"
1299,275,50,360,15,5,80,110,35,"wifi",155,35,20,"no-frills","rail"
1300,300,40,390,20,20,50,65,55,"wifi",170,45,5,"no-frills","air"
1301,345,45,345,25,20,70,110,35,"food",130,45,10,"no-frills","car"
1302,275,50,420,15,5,50,50,55,"no-frills",120,75,5,"food","air"
1303,250,45,360,20,10,90,50,40,"wifi",140,65,20,"food","air"
1304,345,35,360,30,25,60,50,55,"wifi",140,55,5,"food","air"
1305,275,45,360,25,20,90,65,35,"wifi",130,55,20,"food","air"
1306,300,40,420,15,10,90,50,35,"no-frills",140,55,25,"food","air"
1307,250,45,300,35,20,70,65,50,"no-frills",120,75,10,"wifi","car"
1308,390,30,390,25,5,90,50,50,"food",140,55,15,"no-frills","air"
1309,345,40,345,35,10,90,65,40,"food",130,35,20,"no-frills","rail"
1310,345,45,345,30,25,80,110,40,"food",120,45,5,"no-frills","rail"
1311,345,30,420,15,20,60,110,40,"wifi",170,35,15,"no-frills","rail"
1312,250,45,390,25,20,90,50,40,"wifi",155,55,20,"no-frills","car"
1313,250,40,300,35,10,80,95,40,"food",155,45,25,"no-frills","car"
1314,300,45,300,35,5,60,110,50,"no-frills",155,65,20,"food","rail"
1315,275,50,360,20,25,70,110,40,"no-frills",120,75,15,"food","rail"
1316,300,50,300,25,5,80,50,50,"wifi",130,75,15,"no-frills","air"
1317,390,35,390,20,15,50,50,45,"wifi",155,55,15,"food","air"
1318,345,40,390,25,25,60,110,40,"food",130,45,10,"no-frills","rail"
1319,390,30,420,20,25,60,95,55,"wifi",130,55,5,"no-frills","rail"
1320,345,40,390,25,20,50,80,50,"food",140,45,10,"wifi","rail"
1321,390,30,420,15,5,60,110,40,"wifi",140,65,25,"no-frills","car"
1322,345,40,345,35,25,80,80,45,"food",120,45,10,"no-frills","rail"
1323,300,40,390,25,20,60,65,55,"food",170,45,15,"wifi","car"
1324,300,50,390,15,10,60,50,55,"food",140,65,5,"no-frills","air"
1325,345,45,360,30,25,90,95,40,"wifi",120,45,10,"food","rail"
1326,275,50,360,30,15,50,50,50,"wifi",155,45,10,"no-frills","air"
1327,250,35,360,20,5,70,95,40,"food",170,45,25,"wifi","air"
1328,390,30,390,15,10,70,110,40,"no-frills",120,65,25,"food","rail"
1329,250,50,330,15,10,70,95,45,"food",140,65,20,"no-frills","car"
1330,345,40,360,25,20,90,50,55,"wifi",140,35,5,"food","rail"
1331,390,35,390,35,20,90,50,35,"no-frills",130,75,25,"wifi","air"
1332,300,30,300,35,10,80,110,40,"food",170,55,25,"wifi","rail"
1333,345,45,345,25,10,90,50,55,"wifi",130,35,5,"food","rail"
1334,390,35,390,35,5,50,80,55,"wifi",155,55,15,"no-frills","rail"
1335,300,45,330,35,20,80,95,45,"no-frills",120,55,5,"food","rail"
1336,345,30,420,15,15,60,65,55,"no-frills",170,45,10,"wifi","rail"
1337,345,30,420,20,15,80,80,50,"no-frills",120,75,10,"wifi","car"
1338,275,35,360,30,15,90,80,35,"wifi",170,35,20,"food","car"
1339,275,50,360,30,15,80,95,35,"no-frills",120,45,20,"wifi","car"
1340,300,45,300,30,10,80,50,55,"wifi",170,35,5,"food","rail"
1341,275,50,360,15,20,50,110,45,"wifi",130,65,15,"food","bus"
1342,345,30,360,25,25,60,110,50,"food",140,75,5,"wifi","car"
1343,250,50,420,20,20,60,65,50,"no-frills",130,65,10,"wifi","car"
1344,390,35,420,20,5,60,50,55,"food",140,55,5,"no-frills","rail"
1345,390,30,420,20,15,50,80,55,"wifi",140,55,5,"no-frills","rail"
1346,250,50,420,15,25,90,65,45,"no-frills",120,75,5,"food","rail"
1347,300,30,390,20,5,70,110,40,"no-frills",155,75,25,"wifi","car"
1348,250,40,330,35,10,90,80,40,"no-frills",170,35,25,"wifi","car"
1349,275,30,420,20,25,90,80,35,"wifi",130,75,25,"wifi","car"
1350,275,45,300,30,25,50,95,45,"food",170,35,10,"wifi","car"
1351,275,50,300,35,5,60,110,40,"wifi",120,75,15,"food","rail"
1352,250,45,330,20,10,70,80,45,"no-frills",170,45,20,"wifi","car"
1353,345,35,360,30,5,70,110,40,"no-frills",140,45,25,"food","rail"
1354,345,45,390,25,25,80,65,55,"food",120,35,5,"no-frills","rail"
1355,250,50,390,20,15,60,80,55,"no-frills",130,75,15,"food","car"
1356,390,30,390,35,5,70,110,35,"wifi",170,35,25,"food","car"
1357,275,45,330,30,15,90,65,45,"no-frills",140,65,15,"wifi","car"
1358,300,45,420,25,15,80,50,50,"no-frills",140,55,10,"food","rail"
1359,300,40,330,25,15,70,80,35,"food",170,35,25,"wifi","car"
1360,345,40,345,30,15,90,50,35,"wifi",130,55,20,"food","car"
1361,390,35,390,35,5,70,95,45,"food",140,45,20,"no-frills","rail"
1362,345,35,390,20,25,80,50,55,"food",130,65,5,"wifi","rail"
1363,275,45,420,20,15,80,80,40,"wifi",130,35,15,"food","rail"
1364,250,50,420,20,20,60,110,35,"food",140,55,25,"no-frills","car"
1365,390,30,420,20,20,50,65,55,"no-frills",130,75,10,"wifi","air"
1366,250,35,420,20,15,80,80,45,"no-frills",155,55,20,"wifi","car"
1367,300,35,300,30,20,80,95,35,"food",140,45,20,"wifi","rail"
1368,390,30,390,20,10,50,65,50,"wifi",130,75,10,"no-frills","air"
1369,390,35,390,15,5,50,110,50,"food",140,75,20,"no-frills","car"
1370,275,50,360,15,5,80,110,35,"wifi",155,35,20,"no-frills","car"
1371,345,45,345,25,20,70,110,35,"food",130,45,10,"no-frills","rail"
1372,275,50,420,15,5,50,50,55,"no-frills",120,75,5,"food","air"
1373,345,35,360,30,25,60,50,55,"wifi",140,55,5,"food","car"
1374,275,45,360,25,20,90,65,35,"wifi",130,55,20,"food","car"
1375,300,40,420,15,10,90,50,35,"no-frills",140,55,25,"food","air"
1376,250,45,300,35,20,70,65,50,"no-frills",120,75,10,"wifi","car"
1377,390,30,390,25,5,90,50,50,"food",140,55,15,"no-frills","rail"
1378,345,40,345,35,10,90,65,40,"food",130,35,20,"no-frills","rail"
1379,345,35,345,35,10,60,95,40,"food",130,75,15,"wifi","rail"
1380,345,45,345,30,25,80,110,40,"food",120,45,5,"no-frills","rail"
1381,345,30,420,15,20,60,110,40,"wifi",170,35,15,"no-frills","rail"
1382,250,45,390,25,20,90,50,40,"wifi",155,55,20,"no-frills","air"
1383,250,40,300,35,10,80,95,40,"food",155,45,25,"no-frills","rail"
1384,300,45,300,35,5,60,110,50,"no-frills",155,65,20,"food","car"
1385,345,30,345,30,15,80,50,50,"no-frills",155,55,10,"wifi","air"
1386,300,50,300,25,5,80,50,50,"wifi",130,75,15,"no-frills","air"
1387,275,50,330,35,20,80,65,55,"food",120,45,5,"no-frills","car"
1388,275,45,330,15,5,70,110,40,"wifi",170,55,25,"food","rail"
1389,275,45,390,15,25,70,80,55,"no-frills",155,35,5,"no-frills","rail"
1390,300,45,300,15,10,60,110,40,"wifi",155,65,20,"no-frills","car"
1391,390,35,390,35,10,60,95,45,"wifi",155,65,15,"food","rail"
1392,275,40,360,30,20,50,80,50,"no-frills",155,55,5,"food","rail"
1393,250,45,390,20,25,90,50,35,"wifi",170,35,15,"food","rail"
1394,275,30,390,25,15,90,65,40,"no-frills",155,65,25,"wifi","air"
1395,390,30,390,25,25,90,65,35,"food",120,65,15,"no-frills","car"
1396,275,50,330,25,25,70,80,50,"no-frills",120,55,5,"food","car"
1397,390,35,420,15,25,60,110,35,"wifi",130,55,15,"no-frills","air"
1398,300,45,390,25,10,50,50,55,"wifi",170,45,5,"no-frills","air"
1399,345,30,345,35,5,50,110,45,"wifi",140,65,15,"no-frills","car"
1400,250,40,300,30,15,80,80,40,"no-frills",140,75,20,"wifi","car"
1401,250,50,330,30,15,80,50,55,"wifi",130,55,10,"no-frills","rail"
1402,275,50,360,25,10,70,65,50,"no-frills",120,65,10,"wifi","car"
1403,300,30,330,35,15,70,95,50,"no-frills",140,75,25,"wifi","car"
1404,300,40,390,15,5,70,95,50,"wifi",130,75,10,"food","car"
1405,300,45,390,25,20,70,95,50,"food",120,35,10,"wifi","rail"
1406,275,30,420,20,20,80,95,35,"food",170,35,25,"wifi","car"
1407,300,40,420,20,5,50,110,50,"wifi",155,65,20,"no-frills","car"
1408,345,35,420,20,25,60,110,45,"wifi",170,35,15,"no-frills","rail"
1409,250,40,420,15,10,50,95,40,"no-frills",155,75,25,"wifi","car"
1410,345,35,390,15,10,90,65,50,"food",155,35,10,"no-frills","rail"
1411,390,35,390,15,5,50,95,40,"wifi",170,35,25,"food","car"
1412,250,45,420,15,20,90,50,35,"food",140,65,25,"wifi","air"
1413,250,40,390,20,15,90,65,35,"food",170,35,25,"wifi","rail"
1414,300,40,300,30,5,50,65,50,"no-frills",170,65,25,"wifi","bus"
1415,390,30,390,15,10,70,95,45,"wifi",130,75,15,"food","air"
1416,345,45,345,35,25,60,95,50,"food",120,45,5,"no-frills","rail"
1417,250,45,390,20,20,90,50,50,"no-frills",120,75,5,"wifi","rail"
1418,300,45,420,15,10,50,110,45,"wifi",130,75,15,"food","bus"
1419,390,30,420,15,20,90,65,35,"food",130,65,20,"no-frills","car"
1420,250,45,390,15,10,80,65,50,"food",155,45,20,"no-frills","rail"
1421,250,45,330,30,10,80,50,45,"no-frills",155,65,15,"food","car"
1422,275,40,390,15,5,90,80,40,"food",130,65,20,"no-frills","car"
1423,275,50,420,20,15,50,80,50,"no-frills",155,35,10,"food","rail"
1424,390,35,390,35,25,50,95,35,"no-frills",120,75,15,"wifi","car"
1425,300,30,390,15,5,80,95,45,"food",155,45,25,"no-frills","car"
1426,300,35,330,30,15,90,65,35,"food",155,45,20,"no-frills","rail"
1427,250,50,360,30,25,90,65,35,"food",120,55,25,"wifi","car"
1428,390,35,390,35,20,70,95,45,"no-frills",120,55,10,"no-frills","car"
1429,390,40,390,30,10,50,50,55,"food",170,35,5,"wifi","rail"
1430,250,50,420,15,25,90,65,45,"no-frills",120,75,5,"food","rail"
1431,300,30,390,20,5,70,110,40,"no-frills",155,75,25,"wifi","car"
1432,250,40,330,35,10,90,80,40,"no-frills",170,35,25,"wifi","rail"
1433,275,30,420,20,25,90,80,35,"wifi",130,75,25,"wifi","air"
1434,275,45,300,30,25,50,95,45,"food",170,35,10,"wifi","car"
1435,275,50,300,35,5,60,110,40,"wifi",120,75,15,"food","rail"
1436,250,45,330,20,10,70,80,45,"no-frills",170,45,20,"wifi","rail"
1437,390,35,420,15,10,50,95,55,"food",140,55,10,"no-frills","rail"
1438,345,35,360,30,5,70,110,40,"no-frills",140,45,25,"food","rail"
1439,345,45,390,25,25,80,65,55,"food",120,35,5,"no-frills","rail"
1440,250,50,390,20,15,60,80,55,"no-frills",130,75,15,"food","car"
1441,275,45,330,30,15,90,65,45,"no-frills",140,65,15,"wifi","rail"
1442,300,45,420,25,15,80,50,50,"no-frills",140,55,10,"food","air"
1443,250,45,300,25,5,70,80,35,"food",170,35,25,"wifi","car"
1444,275,50,390,25,20,70,80,40,"no-frills",140,35,15,"food","rail"
1445,390,40,390,20,5,60,110,45,"no-frills",120,75,20,"food","car"
1446,300,40,360,25,15,80,50,55,"wifi",170,35,5,"food","rail"
1447,345,30,345,35,15,70,95,40,"no-frills",155,55,20,"food","car"
1448,275,40,300,30,5,70,65,45,"no-frills",170,35,25,"food","car"
1449,345,35,345,35,20,90,50,35,"wifi",130,65,20,"food","air"
1450,300,50,330,30,15,50,65,55,"food",130,75,5,"wifi","car"
1451,250,30,360,30,25,60,95,45,"no-frills",170,55,20,"food","car"
1452,345,35,390,25,25,50,50,55,"food",170,45,5,"wifi","air"
1453,275,50,330,30,20,80,65,35,"wifi",155,55,20,"no-frills","car"
1454,345,30,390,15,5,70,95,45,"no-frills",140,65,20,"food","car"
1455,250,50,330,30,25,60,110,45,"food",120,75,10,"wifi","car"
1456,300,35,420,20,15,90,65,35,"food",170,35,25,"wifi","car"
1457,250,30,330,35,25,90,80,35,"wifi",140,65,15,"no-frills","air"
1458,300,35,390,25,15,80,65,45,"no-frills",155,45,15,"food","air"
1459,250,50,420,20,15,60,95,45,"no-frills",140,75,10,"food","rail"
1460,275,35,390,15,5,70,95,35,"wifi",140,65,20,"food","rail"
1461,390,30,420,20,20,50,80,35,"wifi",130,65,25,"no-frills","air"
1462,390,35,390,35,25,70,110,45,"food",130,35,10,"no-frills","rail"
1463,300,45,330,35,25,90,50,55,"food",120,65,5,"no-frills","air"
1464,300,40,330,25,15,80,50,50,"no-frills",155,35,5,"wifi","rail"
1465,275,40,300,35,10,80,80,40,"no-frills",170,55,25,"wifi","rail"
1466,345,35,345,35,25,70,50,55,"food",170,45,5,"wifi","rail"
1467,275,50,390,25,15,60,65,50,"food",155,55,15,"wifi","rail"
1468,345,35,360,35,15,50,80,40,"food",120,75,10,"wifi","air"
1469,250,50,300,35,5,50,95,50,"wifi",120,65,10,"no-frills","rail"
1470,345,40,345,30,20,60,65,55,"no-frills",155,45,5,"wifi","rail"
1471,250,50,330,30,15,80,50,55,"wifi",130,55,10,"no-frills","air"
1472,300,30,330,35,15,70,95,50,"no-frills",140,75,25,"wifi","car"
1473,390,30,390,30,10,80,80,35,"no-frills",130,65,25,"food","car"
1474,300,40,390,15,5,70,95,50,"wifi",130,75,10,"food","car"
1475,300,45,390,25,20,70,95,50,"food",120,35,10,"wifi","rail"
1476,275,30,420,20,20,80,95,35,"food",170,35,25,"wifi","car"
1477,300,40,420,20,5,50,110,50,"wifi",155,65,20,"no-frills","car"
1478,345,35,420,20,25,60,110,45,"wifi",170,35,15,"no-frills","rail"
1479,250,40,360,30,25,60,95,45,"no-frills",170,45,10,"wifi","car"
1480,345,35,390,15,10,90,65,50,"food",155,35,10,"no-frills","car"
1481,390,35,390,15,5,50,95,40,"wifi",170,35,25,"food","rail"
1482,250,45,420,15,20,90,50,35,"food",140,65,25,"wifi","car"
1483,250,40,390,20,15,90,65,35,"food",170,35,25,"wifi","rail"
1484,300,40,300,30,5,50,65,50,"no-frills",170,65,25,"wifi","bus"
1485,250,50,330,30,15,80,50,55,"wifi",130,55,10,"no-frills","air"
1486,275,50,360,25,10,70,65,50,"no-frills",120,65,10,"wifi","rail"
1487,300,30,330,35,15,70,95,50,"no-frills",140,75,25,"wifi","rail"
1488,390,30,390,30,10,80,80,35,"no-frills",130,65,25,"food","air"
